maturation_qtr,margin_slope,capex_per_store,new_store_density,reached_breakeven,quarters_to_breakeven,aggressive_quarters_to_breakeven,final_margin
2.2289097807872515,0.0001294093678599647,2.201143779200331,479.1128190699755,1,1.75,4.0,0.05
1.3160413936534643,4.484337067705744e-05,2.045468087410024,423.4786586265769,1,3.25,99.0,0.01891846706737461
2.0230265031715,6.168496973821857e-05,1.324557505734618,479.51779827893245,1,3.5,99.0,0.026986545554986755
1.3927369962856846,7.266013155556726e-05,1.1934943177411101,472.8033042302351,1,2.0,3.0,0.04252234391832205
2.945749093948621,0.00013959831883159917,1.8452120046461922,310.4696517313299,1,2.0,99.0,0.05
1.910300202157393,5.428117518390616e-05,1.632705482724058,422.0140206667671,1,3.75,99.0,0.021881435285281223
2.221190364963278,8.186871910041961e-05,1.6064814003349044,366.15263880838904,1,2.75,99.0,0.040335321756113846
1.8328492784274157,7.784759030782794e-05,1.9552048208018915,433.5519970909859,1,2.5,7.75,0.04196372892011599
3.654740881893386,4.5952933405293904e-05,1.5789801544271111,494.3017347819173,1,9.5,99.0,0.0032070079120575003
2.7617562679065863,0.00012957985808584525,2.206477347567917,476.8887059283638,1,2.0,9.75,0.05
2.644328284913192,0.00012903148692666838,2.4845461467024608,444.7777552134319,1,2.0,10.0,0.05
2.184401100878294,7.66877485154591e-05,1.8795537376790594,459.90682914516697,1,3.0,99.0,0.03689372389528772
2.464697521197984,0.00012093239279906023,2.1251729127867547,406.4061755047237,1,2.0,9.25,0.05
3.962829369388303,0.00012264781535279513,1.5606393545503112,400.79566353561574,1,3.25,99.0,0.0456018455713654
3.2822940870310395,5.06282127908755e-05,1.7175612668191391,379.91320497928416,1,7.5,99.0,0.007265734159234986
1.3339942963191453,7.795775437964869e-05,2.1713427793415447,370.4454688383626,1,1.75,3.25,0.04744092491758212
1.4902065877419206,9.330767671001624e-05,1.7522509220930225,443.2713822352176,1,1.5,2.5,0.05
3.6398828462597486,0.00013906666205620633,2.0296521424668255,402.961079156868,1,2.5,99.0,0.05
2.5187091759591382,0.00010261905237102859,1.3215151878480231,490.5157736473651,1,2.5,6.75,0.05
3.580036676261323,3.189214371674369e-05,0.8293747581852516,464.49642641724876,0,99.0,99.0,-0.0028877291387676748
2.7248395465293047,5.3217565599112124e-05,2.2329547173895965,442.8416729244783,1,5.75,99.0,0.012766791778483205
3.0522827114545183,8.002431723326325e-05,1.851453903993641,389.44146311802433,1,4.0,99.0,0.02907522112550628
1.017890147483273,5.3696251945701425e-05,1.9572785050660362,380.7400088165653,1,2.0,3.75,0.02867321367178099
3.9885096039216235,3.875129449254341e-05,1.8589386647420474,310.7354158925893,0,99.0,99.0,-0.0016209421844599094
2.6809951798858433,3.2870332220150595e-05,0.7570606480067928,309.8300857747867,1,11.25,99.0,0.0006322207559818563
2.52501714109132,0.00012498095153987905,1.3914412709041688,482.5256846941468,1,2.0,4.25,0.05
1.5654041911950636,5.20383979552633e-05,1.8813196974782003,425.4721740252336,1,3.25,99.0,0.02319559266070698
3.426356751043084,0.00010001040382863608,0.8034613364083593,361.98689920093193,1,3.5,99.0,0.038466062850635294
2.173681686145448,9.241678090689726e-05,0.8878346461844403,323.2900252210118,1,2.25,5.25,0.04910545617390155
1.8401261730018355,0.00010932646536888448,1.7121902938466766,486.56255403518253,1,1.75,2.75,0.05
1.4080800728989407,3.730775315206231e-05,1.0824603858424062,487.5803961711863,1,4.5,99.0,0.011618447220828866
3.401710083107034,0.00011009658039173932,1.6212713561971146,329.8250864807457,1,3.0,99.0,0.044728577116406765
1.3091977333266798,7.609970517091658e-05,0.7093457299478727,476.559603387939,1,1.75,2.5,0.04627387965047919
1.7056060515861113,8.376114333982608e-05,1.6742351024905964,318.42640135708376,1,2.0,5.25,0.048174565710114234
1.4310604212076894,6.532952830389373e-05,2.0935857377802,402.5117289514417,1,2.25,6.25,0.03575278986933207
2.132842379313195,4.240814062210391e-05,2.3189146350141794,332.89004445320023,1,6.0,99.0,0.009431991037008557
3.238972275594501,8.869319378032986e-05,1.2624084122467927,336.7717081063054,1,3.75,99.0,0.0329921660361913
2.0463861171912456,0.00012421625401361664,1.0565771192690572,399.95884011275695,1,1.5,2.75,0.05
3.9339560652417944,9.25748305435962e-05,1.1734713101401062,372.0521005807228,1,4.25,99.0,0.02819295375010229
1.9985764587214625,8.401653551482441e-05,1.317158047518589,387.2552885954772,1,2.5,6.0,0.04490276821969977
2.32440307205435,5.256504198939327e-05,1.2821898713171258,489.03582200690175,1,4.75,99.0,0.01665968717222573
1.5525004566374925,0.00010504653955981849,2.184352124548868,482.0108301464769,1,1.5,2.25,0.05
3.8485824024837965,3.848238862922987e-05,0.843077283400191,427.52738191848755,0,99.0,99.0,-0.0007298457608103208
3.3300539092620114,8.42393333312733e-05,1.1792294145051239,398.77509107041965,1,4.0,99.0,0.029281396190551857
2.589552086651865,9.251068376731749e-05,1.128577259202699,332.54500339559036,1,2.75,99.0,0.04360099402759833
1.9550129584430012,8.985308094616849e-05,2.2653592385123478,351.048540894201,1,2.25,9.0,0.04987189815588562
1.056213557389339,7.343096929598631e-05,1.069392774664321,420.3812946744627,1,1.5,2.0,0.045879487989862924
3.943857762964782,8.277357723316645e-05,0.8046378945018475,347.2547782442263,1,4.75,99.0,0.022356360594491368
2.824472124427847,0.00010885156970234727,1.8599937572695804,420.2631516749845,1,2.5,99.0,0.05
3.6170650253200822,9.676926245417571e-05,1.2381224479805435,479.44889761295735,1,3.75,99.0,0.0344442862493862
2.082149458739302,0.00011935994257833417,1.0671300998424837,403.51201372144783,1,1.75,3.0,0.05
1.1260340681097007,0.00013010402493798196,2.2988959720918714,412.09613807849473,1,1.0,1.25,0.05
2.344417170035307,0.00010162345095638072,2.1466682262985923,395.70771896254394,1,2.25,11.0,0.05
2.6972746891039536,7.853631818535177e-05,1.025017420799295,471.9397921406405,1,3.5,99.0,0.03257737267093659
3.483103071697236,3.2657728632504446e-05,1.2084115582761676,440.88060508718536,0,99.0,99.0,-0.002384675833638772
3.311861129606821,0.00012540048639744038,0.9832810748312057,316.8188736712903,1,2.5,99.0,0.05
2.5784127287884027,3.909108572376436e-05,2.2001187501215282,398.6230300196759,1,8.5,99.0,0.004299140296039106
2.7844803097385404,6.524978524778518e-05,1.4109226329101467,412.24340966262184,1,4.5,99.0,0.021678068958876823
2.456545081868142,8.840132332363567e-05,1.9169758374975756,408.62400901134424,1,2.75,99.0,0.04228624399527173
2.3741077332107543,8.932621901155679e-05,0.7139077235028579,460.5506817447069,1,2.5,5.25,0.04446398205621144
2.410396809716727,8.096408225491747e-05,2.1151193142465154,472.30115687146605,1,3.0,99.0,0.03738885752873515
3.661957701291647,0.00011799556683084022,2.305412597428635,360.02491236283834,1,3.0,99.0,0.04609678544054775
3.210246471553548,6.77523628979036e-05,1.562336832316925,300.2892782823388,1,5.0,99.0,0.018843999135368727
1.7727594916677873,9.945414552677662e-05,1.1051783267770887,450.6474823636963,1,1.75,2.75,0.05
3.276934069989284,0.00012699106638177507,2.381213017703142,414.3227439966794,1,2.5,99.0,0.05
3.819341166061843,0.00011407673581285322,0.9806154258247823,448.38340070053016,1,3.25,99.0,0.042743167210112606
1.6778262185670503,3.4306569090419544e-05,1.8780901607620695,492.73920871772015,1,6.5,99.0,0.006784186994786966
1.301166107257362,6.209370379346177e-05,0.7511751178399616,316.5845187627491,1,2.25,3.5,0.03411902591063924
3.910335385481314,0.00011361191917718273,1.715162582323372,391.222786557931,1,3.5,99.0,0.04077674736671294
3.5797443931136286,0.00010924999351530523,1.2104189286722633,369.7208053162398,1,3.25,99.0,0.04227951285655117
3.790873667112309,9.168739430098127e-05,1.8497946522734983,403.8118310178248,1,4.25,99.0,0.028785184491009076
1.4623996949762512,0.00010039311934602598,2.1604312610164436,388.2369755682566,1,1.5,2.5,0.05
1.9690067501874096,6.953003305421624e-05,0.9184463346728488,319.482329979386,1,3.0,7.75,0.03370613695810977
2.3623786544358243,5.6729947200962804e-05,0.891489804623101,444.9144833017715,1,4.5,99.0,0.01972955115294669
2.8482932297643733,8.503200992990008e-05,1.2564018109134514,349.9623122739594,1,3.25,99.0,0.03506348729761759
2.7179823185233616,7.568764898382222e-05,1.4275302725446957,419.22004075581975,1,3.75,99.0,0.030003896901277385
2.8526487354558983,0.00012001350592760437,2.1927331579052427,347.0968991734244,1,2.25,99.0,0.05
2.702464996117325,6.967268922860205e-05,1.9138528640593175,415.03487087888965,1,4.0,99.0,0.025543736831560974
2.35070262496187,0.00012317283687494223,2.0803771136709686,346.7634423632464,1,1.75,9.0,0.05
1.6298659573406962,7.273606733827717e-05,1.5697963196733737,496.95197133869345,1,2.25,4.25,0.04018996272026197
2.914289812483668,0.00012925712099054457,1.0919893919397028,373.1761199557527,1,2.25,10.25,0.05
2.6086659143295936,0.00010458200375710203,1.5239475574217898,351.784826535985,1,2.5,99.0,0.05
3.316701226809143,0.00013671890935465066,2.1219135281333785,337.06899103224674,1,2.25,99.0,0.05
1.9214323423682318,6.699870119554706e-05,1.1150770928411493,472.65988617037283,1,3.0,7.0,0.03238334577915156
2.627467306646147,3.8902502512168203e-05,1.2484206727762914,493.64167159120296,1,8.25,99.0,0.004463820221491804
3.1985092800920274,6.797478813941271e-05,2.165916179308108,439.35929936233276,1,5.0,99.0,0.019039307347570183
2.6316438851379442,0.00011285644994616997,2.332463579219202,301.0088899659088,1,2.25,99.0,0.05
1.3537065413734195,6.67011170720938e-05,1.1324625447279215,399.6250008884189,1,2.0,3.25,0.03769850260312686
3.032311501384502,0.00010255420464981209,0.9809873538471741,369.2674797139787,1,3.0,99.0,0.04497102346216257
3.7659116144271474,4.6996362783133885e-05,0.8082896007523469,483.5353633921503,1,9.25,99.0,0.0036005317965032806
2.7787346614342106,0.00010269864677621653,1.318126300992156,320.143507014433,1,2.75,99.0,0.048215950938826316
3.1703686731944436,3.3736566089232514e-05,2.0267509536618658,373.90662153196104,0,99.0,99.0,-0.0011851518513046472
3.6293320880425224,0.0001067021920447522,1.0006402925409896,452.01990151109555,1,3.25,99.0,0.040506265485456314
1.9597981848220836,0.00010099810494765134,0.9764040209257183,402.0940046926081,1,2.0,3.25,0.05
2.2408469208095303,8.435073828926663e-05,1.1699300062595672,499.39806892851186,1,2.75,6.0,0.04236598833866566
1.3523995348324003,6.146713504587978e-05,0.8711581362934319,347.18927828895585,1,2.25,3.75,0.03318139488098208
2.526769011341962,9.246533396665998e-05,1.102547647194712,470.32166717142945,1,2.75,8.0,0.04473975798734088
3.5589799431202946,0.00010135070299454296,0.9474661106815756,487.9701975202207,1,3.5,99.0,0.038144047505895354
1.418312507413352,0.00010999359913137926,1.33982474776938,407.313717833549,1,1.25,1.75,0.05
2.075652841235972,0.00012020140425104262,2.456555158930005,460.6341595294756,1,1.75,4.5,0.05
3.8915671140215644,8.117183250823443e-05,1.8694818739305543,318.3828472590378,1,5.0,99.0,0.020913229438875743
1.9351974601842905,4.339793721035552e-05,0.8953046635748518,316.0235896015473,1,5.25,99.0,0.012546500446235082
2.485934063117482,0.00013767478752267393,2.104972252294296,314.87123267944554,1,1.75,10.25,0.05
3.136542398544359,8.355127070012529e-05,0.8164240478147446,321.3014957555934,1,3.75,99.0,0.030873408062159612
2.7576066963341592,8.864838503764429e-05,2.3823561252249448,498.8705786995972,1,3.0,99.0,0.03869526251945492
2.5291744490326344,7.281222849945873e-05,1.6546173888909168,490.47052573945655,1,3.5,99.0,0.030067439691160606
2.7536391341161366,8.323737103989749e-05,1.9189205554942919,479.0756323620809,1,3.25,99.0,0.03498639193903283
2.7964841108186427,0.00012720286136640424,1.8962791448760565,485.1914389502501,1,2.0,9.5,0.05
2.3606660381110443,6.190788382221568e-05,1.2275271335283153,353.28783468283706,1,4.0,99.0,0.02348000760745898
2.974844002020748,6.689400429380553e-05,1.1282911871912722,389.30815896926174,1,4.75,99.0,0.02107214158602268
1.9130986202544906,9.493167324921947e-05,1.4629535876710815,397.52924515169815,1,2.0,4.0,0.05
2.1544302239299427,0.00013342697191294928,2.2358043637526244,327.6989339087392,1,1.5,5.75,0.05
2.548763401227627,9.606794986093576e-05,0.8599437791566313,319.9218955022461,1,2.5,8.75,0.04675576893200159
1.3836190214203652,0.00012602309780795123,1.397978753610357,364.9071641543095,1,1.0,1.5,0.05
3.591797650347866,7.01124891477539e-05,2.3995830868365378,468.93195985580024,1,5.5,99.0,0.016611815262233483
1.834438088995472,0.00012291424995779893,1.6832499617141687,408.2250208110437,1,1.5,2.5,0.05
2.875149746585765,8.892815014347088e-05,1.583712536387326,309.39140687442335,1,3.25,99.0,0.037227247186573914
1.2784924918947516,3.6873419372394786e-05,1.602657360033903,372.30604075767957,1,4.25,99.0,0.011963289632759787
1.7129570569056414,6.16439676191719e-05,1.10204403164196,332.6950088182298,1,3.0,8.75,0.02995864990006063
2.920538009187292,0.00012177022985958812,1.4423991609244262,373.20227641215183,1,2.25,99.0,0.05
2.0172015503699696,0.00012217570567264258,0.7687757862123356,476.38333662052355,1,1.5,2.5,0.05
2.172878190521354,0.00013629488007684673,1.5050057859457902,479.82532084184913,1,1.5,2.75,0.05
1.9428331925652067,4.7307636820082384e-05,1.6398865476223385,488.51401883246353,1,4.5,99.0,0.015736232569700224
2.257628908581851,9.265789016478722e-05,2.1921676809771937,305.77073826638116,1,2.5,99.0,0.04784153017614842
3.1079290709527605,7.365346830406772e-05,0.7362572132293995,496.88702267674273,1,4.25,99.0,0.024962352783199773
3.1211904028851865,4.1782102657626216e-05,1.8038312215832166,491.76786105837687,1,9.25,99.0,0.0033750934392248987
2.02517991987475,0.00011522974176120689,1.2918394401709499,308.4790209437031,1,1.75,3.5,0.05
3.599124558626567,3.389355160093851e-05,1.0348853930608044,386.886318254241,0,99.0,99.0,-0.002161332696183897
1.0116790964579154,5.790210851093075e-05,0.7397730341207138,441.8865633948226,1,1.75,2.5,0.03249687780566529
1.3570267551759656,8.571606825334323e-05,1.3366821004337444,368.6606630066441,1,1.5,2.5,0.05
1.0573403640235763,0.00011890417730564158,1.3933451967072408,392.98160617963697,1,1.0,1.25,0.05
3.717161443947697,0.00013519373475800247,1.6653398810603448,416.7415031730655,1,2.75,99.0,0.05
2.074843256100606,7.198909147296988e-05,1.5779873049644992,393.48590916585465,1,3.0,99.0,0.03444533789181363
1.3060209044315623,9.894105722635073e-05,0.7651053260110612,463.67027132419935,1,1.25,1.75,0.05
2.436276492281932,0.00011573306985732076,1.934155041338878,314.27032091992936,1,2.0,12.0,0.05
2.1802197390187303,3.723364714372881e-05,1.4336311477855601,333.0344156316091,1,7.5,99.0,0.005696587050137286
3.383754699960659,0.00012309197432191525,2.1331356026433608,492.0628476196933,1,2.75,99.0,0.05
1.1414522681337218,5.035907932311483e-05,1.6639628779833773,339.719204297725,1,2.5,6.0,0.024992107793769352
1.862278023275322,0.0001366690772601886,2.3807833696201,386.6995056338756,1,1.25,2.5,0.05
3.2177294209190057,0.00010294065859370248,2.1567093432057014,394.4385574146196,1,3.0,99.0,0.04245494032310754
3.540604784826553,8.300107742105686e-05,2.47405314580726,337.1775540901864,1,4.5,99.0,0.025216361544109025
1.9510730477084708,0.00011830775248382505,0.8527373970823678,448.4421933158668,1,1.5,2.5,0.05
3.1336846057868524,5.6626593352367615e-05,2.3268595566283334,314.0507890022391,1,6.25,99.0,0.011381344679463674
2.06421438596288,7.997241082370155e-05,0.9189190462262076,490.99949381428235,1,2.5,4.75,0.04116999991508437
2.6015281415811415,8.659512293626109e-05,2.073649944864246,438.58601225190876,1,3.0,99.0,0.03912600711996668
3.2689402374741765,0.00010290618110528662,0.9532322284139645,370.95632641658267,1,3.0,99.0,0.04220279631961435
3.658946368011659,0.00010340368450334368,1.295543943697112,323.92009702392687,1,3.5,99.0,0.037501375733165226
3.089589736505976,0.00013198437140105634,2.2526435715405064,464.3842803386922,1,2.25,99.0,0.05
1.0405657056486808,7.499338931991077e-05,1.6790574297370777,306.7275117076634,1,1.5,2.0,0.04724351088946756
2.556112235002346,7.907954504377761e-05,1.7771636110103037,309.2375887541904,1,3.25,99.0,0.03396502245341794
1.9946272173868538,7.825826038786735e-05,1.4933754079627988,401.3599755048716,1,2.5,9.0,0.04038420698625697
3.6763695283626747,5.7278594312144124e-05,0.746830062216757,405.37686881518044,1,7.0,99.0,0.00928184067387421
2.7909633934687426,0.0001333954326122224,2.332925732938998,473.2383219889806,1,2.0,10.0,0.05
3.2741660863879005,7.48037935122161e-05,2.374465280190064,420.0171695799448,1,4.5,99.0,0.02284321254071504
2.8112292881134335,9.220966261085247e-05,1.9540432509616312,482.36668026346973,1,3.0,99.0,0.04066565245453749
3.6053285577562875,9.638379235072231e-05,1.195033166386549,371.4105815885808,1,3.75,99.0,0.03397794899122436
1.2122360604915319,5.769337226908924e-05,1.309725417999792,335.74803869684064,1,2.25,4.0,0.030961572090426537
2.1010907926762394,0.00010479278868783654,1.643175527248212,335.8896101936537,1,2.0,6.5,0.05
2.1247618055593227,0.00011111263552259222,1.6375312661758437,348.8335696463149,1,2.0,5.0,0.05
2.5141916491452325,4.577830731019916e-05,1.5864181001818833,308.6910160531696,1,6.5,99.0,0.009306731550027425
2.696499132863836,9.749248150948714e-05,1.2706123107798462,352.87763985793765,1,2.75,99.0,0.045769743553661396
3.913620895478582,0.00011348336890552743,1.308732481856279,397.81420422149176,1,3.5,99.0,0.04090284487109107
1.982279171694448,6.376185273206606e-05,0.796910085064208,430.3757060298536,1,3.25,7.0,0.029139339772256374
1.8257039904012857,0.00010154007265033958,0.8765558773779698,344.193408471438,1,1.75,3.0,0.05
3.6994327930459816,3.001476825062019e-05,0.7793011106071523,327.85447802378206,0,99.0,99.0,-0.004226885081559018
1.9406272289084678,7.088850860549667e-05,1.4918378042460938,460.32227481479333,1,2.75,9.0,0.035217346169866215
2.962078863985485,0.00010703765032834083,1.6749351307164497,356.38965542721854,1,2.75,99.0,0.048678348942285565
2.386247966985051,8.348980168510613e-05,1.7844095771531607,313.07394970414384,1,3.0,99.0,0.039336746865839975
2.1896171625896206,8.325726376609723e-05,2.1302546161240716,489.1908706169521,1,2.75,10.25,0.04192976690779483
3.6369585193719,0.00010239633163057997,0.9214245550836374,342.8802235654644,1,3.5,99.0,0.037392260695716176
1.288184136898617,6.507085792903181e-05,2.0627509069489482,363.0183222126399,1,2.0,4.75,0.036756005785801085
2.8453227674119432,3.526349895620023e-05,0.7723338423281094,317.23101200203035,1,10.75,99.0,0.0012838342683423355
1.7552554493877746,7.20460691460166e-05,1.676677183907708,395.89544670293475,1,2.5,7.75,0.038098530690028456
3.385292778294728,0.0001090448408632111,1.60398484540656,404.81559459630665,1,3.0,99.0,0.04454900916168816
3.874989979366356,0.0001373623286697835,0.7864390780542109,433.88856266198684,1,2.75,99.0,0.05
3.7952901598470437,0.00010556570803838118,1.4789472293790262,331.8261436258166,1,3.5,99.0,0.03717947669654037
3.4681957421656944,8.85009372646602e-05,1.106371403971813,494.67343269301796,1,4.0,99.0,0.03092158303767269
2.6949880630082923,0.00013361038768944046,1.9606210078683992,313.39873714975244,1,2.0,99.0,0.05
2.906456327092819,3.509878820323355e-05,1.3580694028347067,488.4504476461881,1,11.0,99.0,0.000907624361780851
1.2683375158993824,6.01757005879553e-05,0.9661477167347898,384.16474890426235,1,2.25,3.5,0.03276502310468138
3.702435319554464,5.9420761888091215e-05,0.9972305046409431,326.99962607446423,1,6.75,99.0,0.009964942235767112
3.950094671150566,6.31694374208128e-05,1.802621793078354,434.5997537169211,1,6.75,99.0,0.010126153570439795
2.674206996276022,0.00010940252593452627,0.7440721780548389,324.2647187536815,1,2.5,6.5,0.05
2.1910447521551495,0.00012171520984458809,2.016347072121565,414.2010816134879,1,1.75,5.0,0.05
1.7042625291076705,5.3024627197905997e-05,2.1973867652671575,444.3003742428349,1,3.5,99.0,0.02270007114017657
2.193019717983111,9.651323051350899e-05,1.9332333628084206,460.7648999258149,1,2.25,7.75,0.05
2.5344877115747466,9.084966790156227e-05,2.4219216117184157,357.03612744010513,1,2.75,99.0,0.04279717651858332
3.407914311045185,6.836466017902394e-05,1.2251400641127501,309.94243520609547,1,5.25,99.0,0.017661501952371445
1.963073445564735,0.000131360349109279,1.6365299083284044,431.38455738478285,1,1.5,2.5,0.05
1.569594528563016,5.82991689759686e-05,2.248838532039706,452.61999635529196,1,2.75,9.75,0.028488313556452722
2.7142481801129232,4.353339965785894e-05,1.2851780240083057,449.63013518508643,1,7.25,99.0,0.006805433399605723
2.6774059482284063,0.0001134114689816731,2.040430041264662,470.0351472418949,1,2.25,11.0,0.05
1.4595776342441504,9.18132584893569e-05,1.1042924672279104,432.5026742485744,1,1.5,2.25,0.05
2.758386177938986,0.00013505509074163063,1.7952524273201347,404.28119248600575,1,2.0,10.5,0.05
1.2401616114189338,8.244627007702773e-05,2.1832841771361773,476.61399484864876,1,1.5,2.25,0.05
3.1949811011784304,0.00010437241008920966,0.9788281416595874,398.01234423538006,1,3.0,99.0,0.04417628611616731
3.4531177651604517,5.0346031634600533e-05,1.6009793512962318,401.17012876809645,1,8.0,99.0,0.006240533515558276
1.1276350717911634,8.286505967511927e-05,2.385989279327468,302.4948581531903,1,1.5,2.25,0.05
3.951773467633937,7.287450675692571e-05,2.4027929153407066,497.56419257616096,1,5.75,99.0,0.01533064665968192
1.3283913438265098,4.077533261220598e-05,0.9885164026723572,477.45399586326005,1,3.75,10.75,0.015396637229596003
1.3652961543858986,0.00011755508652232374,1.4153954800001307,393.3432569516571,1,1.25,1.5,0.05
3.6433176582451994,0.00013121297407398002,1.7616897606537378,438.94311125498825,1,2.75,99.0,0.05
1.0752998623037127,0.00013299217878158512,1.7207688320069385,476.76354552592323,1,0.75,1.0,0.05
3.4924588755105344,9.886005093587021e-05,1.0934562858597625,391.77086302648854,1,3.5,99.0,0.036933818113542974
3.942125880414788,0.00012703195324911872,1.8237630246770846,455.3983422258759,1,3.0,99.0,0.04856423379379139
2.3138313566327318,9.194651758180176e-05,2.41822219361406,468.52514411088373,1,2.5,11.0,0.04685240219053746
3.865016525001076,7.961359024789632e-05,1.6900389985781143,318.96802828988393,1,5.0,99.0,0.020344455192416764
2.4132692381085192,0.00012577148057929936,2.147580670547916,342.2138903907649,1,1.75,9.75,0.05
2.5000930946598103,4.5474796297150565e-05,1.908454979750968,386.249361856709,1,6.5,99.0,0.009143147014665998
2.3878798832116006,0.0001176320907147277,1.0125068987360917,398.3690674153043,1,2.0,4.0,0.05
2.9572401848228855,8.709759576058278e-05,1.8857164409517353,344.9378251682279,1,3.5,99.0,0.03493252565946613
1.6664061381269768,0.00011631484965364201,2.088884249748287,333.26604985037824,1,1.5,2.5,0.05
2.7923092884381613,7.57607752055004e-05,0.7253422916100493,329.1174491942024,1,3.75,99.0,0.029317425248120702
2.6243858117492476,0.00010928764872552248,2.4344487746327834,304.9562148631615,1,2.25,99.0,0.05
2.5954382172353707,0.00013100432553008175,1.3020247120501427,301.62126837332863,1,2.0,9.5,0.05
2.0830537641271274,4.250510268140217e-05,1.669493496708178,323.4927423568577,1,5.75,99.0,0.010215639793278837
3.719855593115477,0.0001005268564207525,1.5117418138257972,371.23353812718295,1,3.75,99.0,0.035094937732925255
3.3611629856548935,9.744577258159181e-05,0.7776952703983666,355.2017569904682,1,3.5,99.0,0.03757740951007206
1.5153905230066995,4.775171047521292e-05,2.0479580911137383,445.6495564798744,1,3.5,99.0,0.019890617581484884
3.445719125612209,7.36966373573777e-05,2.2810253736575885,340.1831440207251,1,5.0,99.0,0.02014785387952112
1.0687071465362452,5.3844608963963316e-05,2.4242029813992243,394.94981923534385,1,2.25,5.0,0.028509898340720836
1.1092801046099023,6.155321390711869e-05,1.6000833650278679,303.009909859076,1,2.0,3.25,0.03500425424603976
2.502187393062305,5.8812598752059217e-05,1.9622856814462613,455.7307668570951,1,4.5,99.0,0.019447986869566437
3.260104859639674,9.381560669526931e-05,0.9854630074489872,392.28671177792154,1,3.5,99.0,0.03642437518767806
2.9541333093137103,5.2127862384574895e-05,1.969679789786801,465.6784438721193,1,6.25,99.0,0.010390536091944857
2.5475796738025323,4.03301057609631e-05,2.2505988494747093,470.85107857639946,1,7.75,99.0,0.0053227233823142164
1.804787632454451,0.00011242822711132954,2.3869414473288395,369.854582919376,1,1.5,3.75,0.05
1.737471922723302,0.00010357923522580276,1.1033760846728387,315.150891468258,1,1.75,2.75,0.05
2.2053907458220428,0.0001034985133868461,1.2507504971451047,343.6874493304018,1,2.0,5.25,0.05
2.3552222370104894,5.449096700911892e-05,2.2051714793659327,454.8842685722916,1,4.75,99.0,0.017345170716778876
1.7744708400547031,8.444429568054268e-05,0.8015216425328944,336.3509272075187,1,2.0,3.75,0.04802026861732571
3.096873617286818,0.00011130308252200411,0.9023544805768965,423.6165230940738,1,2.75,99.0,0.05
2.944141959652374,9.477652645076252e-05,1.780135021417399,338.25563833585824,1,3.0,99.0,0.04042380747927643
2.5159899269516943,7.95596389691941e-05,1.7875996162164611,464.21978166868706,1,3.25,99.0,0.03514668004468338
2.6341846782917715,6.739505493207716e-05,1.070520946026651,418.6040398218856,1,4.0,99.0,0.024988951556208432
3.066807113630112,4.00177247587114e-05,0.8337351118346052,390.93152272462436,1,9.5,99.0,0.002975625402946599
2.1940285512217264,4.923876872526429e-05,0.8610013222014887,340.64233059442194,1,5.0,99.0,0.015154801045486287
2.498921344578946,0.00012430379217880853,1.2335410353322336,338.69281584525515,1,2.0,5.5,0.05
1.4248740813637484,0.00011834229492554614,1.4522007470223635,444.0638405301919,1,1.25,1.75,0.05
2.7555917222769084,6.440608314619828e-05,2.1543760186653165,370.8995626461604,1,4.5,99.0,0.020816804607826294
3.265196732753777,9.405716616813582e-05,0.959565973424254,428.35431883855404,1,3.5,99.0,0.03664769210108697
1.4200652125930193,3.894042592473458e-05,1.0754466615212084,429.88736954004696,1,4.5,99.0,0.01298703103548246
3.419157774014844,0.00012135391345439016,1.543635727350185,458.9671056371127,1,2.75,99.0,0.05
3.4240064586635013,6.88477764009221e-05,1.0782437768055657,388.97391322445867,1,5.25,99.0,0.018176339823649235
1.6562567964852895,0.00013795142369104615,1.1845551130092595,398.8200352912261,1,1.25,1.75,0.05
2.804242820387258,0.00011786982081553855,1.032479817336016,345.54407115082023,1,2.25,11.5,0.05
2.051983738520753,7.860938076378009e-05,1.3591994115161312,361.27441432260434,1,2.75,10.25,0.039924970600485415
1.3390372892370794,0.00011815702198207466,1.8907401429405892,365.96490085486323,1,1.25,1.75,0.05
3.4824156975521556,0.00013082043206717425,1.0623845363111863,386.7530677871512,1,2.5,99.0,0.05
3.1584042653974604,0.00010559790281887761,1.4427693505349097,410.0561217368547,1,3.0,99.0,0.04532479832769401
2.4166747889499165,0.00013812473967350503,0.8058477523648682,426.4132209336991,1,1.75,3.0,0.05
3.135079512185835,5.7864104449865925e-05,1.8923730714966567,373.31041161753114,1,6.0,99.0,0.01262251525195375
1.7308383893023063,7.898850055847371e-05,0.7981566021180875,331.04839749984654,1,2.25,4.0,0.044085376617364586
3.7486758646954015,5.4344150695683966e-05,1.5271285454375298,403.00166720682887,1,7.75,99.0,0.006783837793677902
3.6794953019433967,3.91739509096642e-05,1.1645050467046083,449.21456975989656,1,12.0,99.0,5.3703801676810436e-05
3.2030828601692694,0.00012575371189945677,2.417824349414884,335.3952030505858,1,2.5,99.0,0.05
2.668929502788955,0.00011490831594093968,1.2729180456226163,370.72614358969736,1,2.25,11.0,0.05
3.4753990463089326,9.771684464421137e-05,2.3256340119516876,485.42767777251976,1,3.5,99.0,0.03610341688240615
2.9309938936893967,0.00012818459154448027,1.2015491134695773,493.11157328113114,1,2.25,6.0,0.05
2.248594249750089,6.116263370689762e-05,1.8398428796365487,435.22301339882927,1,4.0,99.0,0.023967137545114956
